trade_date,stock_id,stock_name,industry,sub_industry,industry_source,sector_strength_mode,stock_return_5d,stock_return_20d,market_return_5d,market_return_20d,sector_return_5d,sector_return_20d,relative_strength_5d,relative_strength_20d,sector_strength_score,sector_strength_rank,sector_strength_warning
2026-07-06,00710B,復華彭博非投等債,ETF,債券 ETF,rule_based_etf_mapping,industry_relative,0.010582010582010692,0.009513742071881603,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.0070031777029765175,0.021737870167884536,64.0,620,
2026-07-06,00711B,復華彭博新興債,ETF,債券 ETF,rule_based_etf_mapping,industry_relative,-0.0024585125998770607,0.008701056556867703,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.006037345478911236,0.020925184652870635,60.0,631,
2026-07-06,00712,復華富時不動產,ETF,不動產 ETF,rule_based_etf_mapping,industry_relative,0.018604651162790642,0.0,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.015025818283756466,0.012224128096002932,64.0,672,
2026-07-06,00713,元大台灣高息低波,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,-0.4943839061190276,-0.49900332225913624,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.49796273899806176,-0.4867791941631333,29.0,1342,
2026-07-06,00714,群益道瓊美國地產,ETF,不動產 ETF,rule_based_etf_mapping,industry_relative,-0.004932735426008916,0.034981343283582156,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.008511568305043092,0.047205471379585084,60.0,442,
2026-07-06,00715L,期街口布蘭特正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.3991829588561424,-0.640034965034965,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.40276179173517657,-0.6278108369389621,29.0,1352,
2026-07-06,00716R,華頓S&P布蘭特反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00717,富邦美國特別股,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,0.01354096140826,-0.0053156146179401675,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.009962128529225824,0.0069085134780627645,64.0,713,
2026-07-06,00728,第一金工業30,ETF,台股 ETF,rule_based_etf_mapping,industry_relative,0.05187549880287312,0.04272151898734178,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.048296665923838945,0.054945647083344706,78.0,405,
2026-07-06,00730,富邦臺灣優質高息,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,0.04726631393298053,-0.002016806722689002,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.043687481053946355,0.01020732137331393,68.0,685,
2026-07-06,00731,復華富時高息低波,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,-0.0016939582156972888,0.0511296076099883,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.005272791094731464,0.06335373570599123,70.0,371,
2026-07-06,00733,富邦臺灣中小,ETF,台股 ETF,rule_based_etf_mapping,industry_relative,0.06023271731690638,0.05088195386702843,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.056653884437872205,0.06310608196303136,78.0,372,
2026-07-06,00735,國泰臺韓科技,ETF,臺韓科技 ETF,manual_verified,industry_relative,-0.007929515418502286,-0.022993492407809124,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.011508348297536462,-0.010769364311806192,42.0,828,
2026-07-06,00736,國泰新興市場,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.030844155844155896,0.030844155844155896,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.02726532296512172,0.043068283940158825,68.0,463,
2026-07-06,00737,國泰AI機器人,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,0.07287997832565707,-0.016637695555003718,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.0693011454466229,-0.0044135674590007855,50.0,789,
2026-07-06,00738U,期元大道瓊白銀,ETF,期貨商品 ETF,rule_based_etf_mapping,industry_relative,0.09226713532513164,-0.15800169348010162,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.08868830244609748,-0.1457775653840987,43.0,1162,
2026-07-06,00739,元大MSCI A股,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.0,0.014142807864780949,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.003578832879034175,0.02636693596078388,60.0,589,
2026-07-06,00752,中信中國50,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.0725567620927936,-0.05889995669120829,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.06897792921375943,-0.04667582859520536,50.0,989,
2026-07-06,00753L,中信中國50正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.0942211055276383,-0.11303462321792257,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.09064227264860412,-0.10081049512191964,43.0,1115,
2026-07-06,00757,統一FANG+,ETF,FANG+ 科技 ETF,manual_verified,industry_relative,0.060890886800163635,-0.029169783096484547,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.05731205392112946,-0.016945655000481615,50.0,863,
2026-07-06,00762,元大全球AI,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,-0.020940170940170977,-0.030469741853575982,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.024519003819205153,-0.01824561375757305,36.0,868,
2026-07-06,00763U,期街口道瓊銅,ETF,期貨商品 ETF,rule_based_etf_mapping,industry_relative,0.028935905413814522,-0.04311342592592593,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.025357072534780346,-0.030889297829922998,50.0,934,
2026-07-06,00770,國泰北美科技,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,0.015813253012048056,-0.03158650394831308,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.01223442013301388,-0.01936237585231015,46.0,877,
2026-07-06,00771,元大US高息特別股,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,0.008911521323997418,0.0037998733375554927,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.005332688444963243,0.016024001433558425,64.0,652,
2026-07-06,00775B,新光投等債15+,ETF,債券 ETF,rule_based_etf_mapping,industry_relative,-0.001831501831501714,0.013953488372093092,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.005410334710535889,0.026177616468096025,60.0,592,
2026-07-06,00783,富邦中証500,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.013281503077421375,0.06539509536784749,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.009702670198387199,0.07761922346385042,74.0,303,
2026-07-06,008201,BP上證50,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00830,國泰費城半導體,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,-0.03448275862068961,-0.0334728033472802,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.03806159149972379,-0.021248675251277268,36.0,886,
2026-07-06,00850,元大臺灣ESG永續,ETF,台股 ETF,rule_based_etf_mapping,industry_relative,0.05110732538330498,0.013691128148959564,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.047528492504270804,0.025915256244962496,68.0,596,
2026-07-06,00851,台新全球AI,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,0.014084507042253502,-0.017064846416382284,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.010505674163219327,-0.004840718320379352,46.0,795,
2026-07-06,00852L,國泰美國道瓊正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.03918128654970743,0.0868501529051986,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.03560245367067325,0.09907428100120153,78.0,240,
