stock_id,stock_name,financial_quarter,eps,eps_yoy,roe,gross_margin,operating_margin,net_margin,debt_ratio,operating_cash_flow,financial_source,financial_source_status,financial_period
4190,佐登-KY,115Q1,-0.26,,,65.4637,-0.5445,-2.8495,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4195,基米-創,115Q1,-0.54,,,29.2543,-20.4074,-31.4856,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4306,炎洲,115Q1,0.24,,,17.0371,5.0705,5.6082,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4414,如興,115Q1,-1.2,,,15.5358,-2.4391,-9.4604,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4426,利勤,115Q1,-0.28,,,-1.8199,-22.2407,-22.5146,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4438,廣越,115Q1,-0.04,,,11.9148,-3.2014,2.0343,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4439,冠星-KY,115Q1,2.59,,,19.3712,7.5842,5.4444,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4440,宜新實業,115Q1,0.51,,,17.3178,13.9407,11.6013,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4441,振大環球,115Q1,4.81,,,25.3239,17.5446,17.3945,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4526,東台,115Q1,-0.65,,,12.1,-16.0055,-15.4713,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4532,瑞智,115Q1,0.48,,,14.0873,5.8794,4.1911,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4536,拓凱,115Q1,3.61,,,34.3079,17.1094,15.7745,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4540,全球傳動,115Q1,-0.19,,,13.9388,-5.3704,-2.7779,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4545,銘鈺,115Q1,0.21,,,15.2276,0.5588,3.0788,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4551,智伸科,115Q1,2.7,,,23.4832,15.2729,13.6683,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4552,力達-KY,115Q1,0.12,,,17.7206,4.0665,1.8096,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4555,氣立,115Q1,0.04,,,30.1325,2.0561,1.3538,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4557,永新-KY,115Q1,0.11,,,22.998,1.8655,-0.7781,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4560,強信-KY,115Q1,0.76,,,36.2256,16.4017,11.4717,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4562,穎漢,115Q1,0.11,,,40.6931,-6.7406,5.4248,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4564,元翎,115Q1,-0.3,,,-21.4411,-39.2926,-35.5228,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4566,時碩工業,115Q1,0.37,,,21.8859,2.8359,3.1591,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4569,六方科-KY,115Q1,3.22,,,28.1086,16.6281,19.5785,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4571,鈞興-KY,115Q1,2.41,,,34.4955,18.97,15.938,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4572,駐龍,115Q1,0.92,,,33.3862,20.3831,20.2168,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4576,大銀微系統,115Q1,0.96,,,39.013,16.6523,15.3077,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4581,光隆精密-KY,115Q1,0.88,,,33.2347,16.7026,10.6959,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4583,台灣精銳,115Q1,3.56,,,53.1269,35.5173,33.2522,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4585,達明,115Q1,0.65,,,49.884,5.4049,14.0192,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4588,玖鼎電力,115Q1,0.63,,,32.2006,17.581,12.2828,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4590,富田-創,115Q1,1.21,,,30.1792,-8.957,24.2643,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4720,德淵,115Q1,0.2,,,22.198,3.6661,2.503,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4722,國精化,115Q1,0.22,,,14.1515,3.1047,2.4973,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4736,泰博,115Q1,2.99,,,49.5027,25.4023,27.3433,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4737,華廣,115Q1,-1.09,,,30.1668,-21.8398,-19.5591,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4739,康普,115Q1,1.51,,,17.9265,13.2247,9.3868,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4746,台耀,115Q1,0.16,,,42.9832,14.1711,1.4065,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4755,三福化,115Q1,1.01,,,22.0586,9.51,7.8796,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4763,材料*-KY,115Q1,1.13,,,55.5761,49.5767,41.0786,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4764,雙鍵,115Q1,1.03,,,26.5334,14.65,10.7211,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4766,南寶,115Q1,6.55,,,35.1093,17.6329,14.451,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4770,上品,115Q1,2.52,,,34.9448,19.8832,19.0464,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4771,望隼,115Q1,3.66,,,40.9932,28.9237,23.4307,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4807,日成-KY,115Q1,1.7,,,27.7152,14.2702,10.7438,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4904,遠傳,115Q1,1.03,,,33.0165,17.6251,13.5744,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4906,正文,115Q1,-0.32,,,10.3529,-6.5792,-4.2137,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4912,聯德控股-KY,115Q1,1.35,,,19.976,5.5435,5.1575,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4915,致伸,115Q1,1.3,,,15.8984,4.3355,3.7697,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4916,事欣科,115Q1,4.49,,,20.1472,6.9475,52.055,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4919,新唐,115Q1,0.02,,,39.3379,-1.4002,0.0893,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4927,泰鼎-KY,115Q1,-3.1,,,-12.4862,-26.631,-29.9065,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4930,燦星網,115Q1,-0.5,,,10.2521,-6.0315,-5.0842,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4934,太極,115Q1,-0.2,,,-74.6803,-258.8526,-226.3274,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4935,茂林-KY,115Q1,0.4,,,10.8917,-6.2861,4.8982,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4938,和碩,115Q1,0.58,,,4.4249,1.159,1.1715,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4942,嘉彰,115Q1,0.52,,,19.7722,5.5952,5.4693,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4943,康控-KY,115Q1,-0.23,,,-3.5398,-21.5825,-8.1556,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4949,有成精密,115Q1,1.19,,,39.0441,12.4506,10.197,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4952,凌通,115Q1,0.5,,,37.0119,8.6425,9.3124,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4956,光鋐,115Q1,0.24,,,20.1291,5.0048,6.5909,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4958,臻鼎-KY,115Q1,1.33,,,21.6354,6.1465,5.0271,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4960,誠美材,115Q1,-0.27,,,-3.7625,-16.1604,-8.5103,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4961,天鈺,115Q1,1.86,,,27.7987,6.5443,7.0966,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4967,十銓,115Q1,27.0,,,38.013,32.1185,25.3616,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4968,立積,115Q1,0.58,,,33.4561,2.1432,5.7517,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4976,佳凌,115Q1,-0.49,,,-14.1325,-33.7519,-26.6282,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4977,眾達-KY,115Q1,-1.18,,,19.7307,-3.9928,-45.1536,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4989,榮科,115Q1,0.13,,,4.9294,1.2523,1.8724,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4994,傳奇,115Q1,0.42,,,67.0186,11.3475,9.074,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4999,鑫禾,115Q1,-0.54,,,10.2909,-12.3261,-10.1875,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5007,三星,115Q1,0.91,,,27.5802,19.5909,17.7331,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5203,訊連,115Q1,1.34,,,84.5063,13.4308,18.1015,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5215,科嘉-KY,115Q1,0.87,,,23.0111,8.4546,8.2814,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5222,全訊,115Q1,0.22,,,53.9736,17.423,11.3683,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5225,東科-KY,115Q1,1.54,,,14.8904,4.9246,5.2295,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5234,達興材料,115Q1,2.21,,,43.1015,20.0959,18.8985,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5243,乙盛-KY,115Q1,1.47,,,24.7602,11.0027,7.8975,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5244,弘凱,115Q1,-0.48,,,24.1534,-25.5659,-20.2283,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5258,虹堡,115Q1,-0.61,,,31.9917,-1.538,-3.5673,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5269,祥碩,115Q1,24.85,,,50.8315,23.0877,53.002,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5283,禾聯碩,115Q1,0.16,,,28.9099,-0.6094,1.1174,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5284,jpp-KY,115Q1,4.13,,,37.5108,21.017,18.4083,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5285,界霖,115Q1,1.0,,,18.6814,9.8738,7.5192,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5288,豐祥-KY,115Q1,3.59,,,23.2396,14.4647,11.9122,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5292,華懋,115Q1,2.58,,,27.8977,20.1978,17.4484,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5306,桂盟,115Q1,1.79,,,41.8313,21.9676,16.823,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5388,中磊,115Q1,1.01,,,13.6644,2.9448,1.8159,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5434,崇越,115Q1,6.86,,,13.581,7.717,7.2001,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5469,瀚宇博,115Q1,1.23,,,16.1977,7.8866,6.7245,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5471,松翰,115Q1,0.48,,,42.5641,9.0692,10.5309,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5484,慧友,115Q1,0.33,,,16.4281,-9.5597,12.4065,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5515,建國,115Q1,1.96,,,19.4069,13.3332,19.559,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5519,隆大,115Q1,0.58,,,32.7841,24.8417,18.8908,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5521,工信,115Q1,0.13,,,5.2787,1.9704,2.4262,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5522,遠雄,115Q1,1.76,,,36.8458,26.7211,24.3365,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5525,順天,115Q1,1.0,,,32.7359,24.4236,18.0191,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5531,鄉林,115Q1,0.07,,,6.5062,-165.6593,4.9882,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5533,皇鼎,115Q1,0.16,,,28.6338,16.1376,13.1302,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5534,長虹,115Q1,0.19,,,25.1712,8.6112,6.4606,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5538,東明-KY,115Q1,1.12,,,16.4856,9.5964,7.1618,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5546,永固-KY,115Q1,-0.28,,,-1.2931,-2.5393,-13.7531,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5607,遠雄港,115Q1,0.98,,,51.3344,44.2352,29.9301,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5608,四維航,115Q1,-0.11,,,11.5188,1.1954,-8.6132,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5706,鳳凰,115Q1,0.62,,,14.9592,7.2998,7.6672,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5871,中租-KY,115Q1,3.26,,,66.6163,30.9387,24.5743,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5906,台南-KY,115Q1,0.11,,,55.8856,2.9159,0.6236,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
5907,大洋-KY,115Q1,-1.01,,,84.6401,-0.8237,-27.1956,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6108,競國,115Q1,-1.08,,,-5.7856,-18.6988,-16.5846,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6112,邁達特,115Q1,0.17,,,13.8706,2.7879,0.6957,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6115,鎰勝,115Q1,0.71,,,14.635,8.9297,7.0485,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6116,彩晶,115Q1,-0.06,,,-0.8871,-10.9617,-6.0617,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6117,迎廣,115Q1,1.33,,,37.5578,16.9065,14.6473,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6120,達運,115Q1,-0.15,,,3.5668,-2.2461,-2.0254,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6128,上福,115Q1,0.28,,,39.9239,4.7974,2.6899,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6133,金橋,115Q1,0.13,,,23.9698,8.5376,4.6035,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6136,富爾特,115Q1,-0.03,,,30.0934,-4.8905,-4.307,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6139,亞翔,115Q1,9.45,,,18.7302,17.2056,14.6674,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6141,柏承,115Q1,-0.58,,,6.964,-12.9179,-18.859,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6142,友勁,115Q1,-0.18,,,6.4825,-11.8805,-13.6815,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6152,百一,115Q1,-0.22,,,20.478,-22.5236,-11.1783,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6153,嘉聯益,115Q1,-0.56,,,-8.7011,-30.5647,-30.1585,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6155,鈞寶,115Q1,0.18,,,26.7785,7.2099,9.6711,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6164,華興,115Q1,0.05,,,30.2786,-2.5967,2.1877,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6165,浪凡,115Q1,1.09,,,29.906,11.6957,9.5647,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6166,凌華,115Q1,1.57,,,37.5469,12.1202,9.8586,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6168,宏齊,115Q1,0.02,,,23.7201,-2.2487,1.4107,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6176,瑞儀,115Q1,2.29,,,22.3895,11.947,8.7341,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6177,達麗,115Q1,3.53,,,50.0557,43.139,34.5528,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6183,關貿,115Q1,1.07,,,45.1641,29.0981,24.1193,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6184,大豐電,115Q1,0.71,,,54.2215,32.114,25.091,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6189,豐藝,115Q1,1.0,,,9.1598,4.6028,4.0265,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6191,精成科,115Q1,1.59,,,16.4686,8.2066,8.5495,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6192,巨路,115Q1,2.63,,,34.0227,17.103,14.0497,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6196,帆宣,115Q1,5.08,,,13.5662,8.2452,7.7511,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6197,佳必琪,115Q1,3.21,,,35.7704,22.6295,20.2422,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6201,亞弘電,115Q1,0.64,,,23.4712,10.4204,8.2395,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6202,盛群,115Q1,0.3,,,40.0147,6.6873,8.6449,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6205,詮欣,115Q1,0.38,,,39.3238,9.0429,10.6783,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6206,飛捷,115Q1,2.51,,,45.6258,28.0887,23.4468,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6209,今國光,115Q1,0.81,,,30.9255,16.0158,12.4356,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6213,聯茂,115Q1,0.87,,,11.4212,4.6396,3.44,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6214,精誠,115Q1,2.64,,,20.3959,4.944,6.4694,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6215,和椿,115Q1,1.14,,,29.9154,14.0707,12.1981,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6216,居易,115Q1,-0.12,,,42.078,-14.5523,-8.544,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6224,聚鼎,115Q1,0.64,,,32.3197,5.9662,6.9882,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6225,天瀚,115Q1,-0.11,,,13.2631,-148.8893,-50.6994,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6226,光鼎,115Q1,0.01,,,30.1528,-6.367,0.762,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6230,尼得科超眾,115Q1,-0.91,,,17.8215,0.7457,-3.531,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6235,華孚,115Q1,0.3,,,24.4269,6.5699,3.6934,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6239,力成,115Q1,2.5,,,19.4421,12.9524,11.1983,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6243,迅杰,115Q1,-0.03,,,59.7572,-18.0192,-1.6629,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6257,矽格,115Q1,2.1,,,31.6586,22.3662,21.1892,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6269,台郡,115Q1,-2.6,,,-1.3828,-18.287,-14.9522,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6271,同欣電,115Q1,1.89,,,27.9701,13.9576,14.0001,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6272,驊陞,115Q1,0.13,,,21.0057,2.4941,1.5355,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6277,宏正,115Q1,1.08,,,60.228,14.4247,10.1874,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6278,台表科,115Q1,2.17,,,11.3058,5.7665,5.0029,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6281,全國電,115Q1,1.13,,,21.2548,3.1183,2.5352,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6282,康舒,115Q1,0.27,,,24.3907,2.9308,2.6957,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6283,淳安,115Q1,-0.07,,,10.6085,-7.7597,-2.4898,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6285,啟碁,115Q1,2.36,,,13.7574,4.6699,3.8828,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6405,悅城,115Q1,-0.26,,,-12166.2338,-32132.4675,-22536.3636,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6409,旭隼,115Q1,4.46,,,26.0972,18.1066,9.3115,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6412,群電,115Q1,1.01,,,15.9378,4.2929,5.1929,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6414,樺漢,115Q1,5.15,,,20.1097,5.3673,4.9647,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6415,矽力*-KY,115Q1,1.98,,,48.2186,8.0262,15.1831,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6416,瑞祺電通,115Q1,1.35,,,25.6668,12.5257,9.2413,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6426,統新,115Q1,0.74,,,39.4616,12.5152,18.4438,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6431,光麗-KY,115Q1,-0.4,,,22.7815,-38.4363,-44.5239,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6438,迅得,115Q1,1.76,,,26.4123,11.1187,8.149,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6442,光聖,115Q1,7.82,,,55.4086,26.3988,22.4057,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6443,元晶,115Q1,-0.2,,,-5.1447,-18.7937,-24.779,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6446,藥華藥,115Q1,5.79,,,87.8689,40.7523,41.9736,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6449,鈺邦,115Q1,2.11,,,36.794,19.2063,16.1009,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6451,訊芯-KY,115Q1,-1.45,,,11.9591,-5.177,-9.4769,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6456,GIS-KY,115Q1,-0.61,,,4.9771,-1.9989,-1.2677,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6464,台數科,115Q1,1.39,,,51.6186,27.7583,17.5166,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6472,保瑞,115Q1,0.21,,,36.0546,10.1778,0.811,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6477,安集,115Q1,-0.02,,,24.7699,12.8749,-0.1116,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6491,晶碩,115Q1,6.06,,,53.3258,28.786,25.343,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6504,南六,115Q1,0.1,,,13.7782,4.2843,0.4639,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6505,台塑化,115Q1,2.14,,,16.7856,15.1331,12.5975,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6515,穎崴,115Q1,19.54,,,43.006,26.06,23.438,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6525,捷敏-KY,115Q1,1.62,,,26.1407,19.1214,15.3777,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6526,達發,115Q1,4.47,,,52.727,14.9572,13.6707,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6531,愛普*,115Q1,4.15,,,46.1851,28.0125,31.4277,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6533,晶心科,115Q1,-3.28,,,99.8854,-62.1885,-50.9355,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6534,正瀚-創,115Q1,4.15,,,86.1867,59.5937,49.0738,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6541,泰福-KY,115Q1,-1.47,,,-200.6603,-301.3175,-292.6536,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6550,北極星藥業-KY,115Q1,-0.64,,,-123.9142,-1499.9676,-1493.0441,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6552,易華電,115Q1,-0.65,,,-8.8667,-23.2427,-18.7039,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6558,興能高,115Q1,-0.35,,,12.7926,-18.1616,-14.2444,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6573,虹揚-KY,115Q1,-0.4,,,11.0693,-16.492,-17.5509,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6579,研揚,115Q1,3.81,,,34.8303,8.698,21.6048,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6581,鋼聯,115Q1,1.17,,,53.0543,38.6321,29.9302,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6582,申豐,115Q1,-0.26,,,-12.559,-44.0928,-26.0977,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6585,鼎基,115Q1,1.86,,,34.6832,20.4606,18.4812,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6589,台康生技,115Q1,-0.47,,,21.0599,-67.1908,-46.1173,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6591,動力-KY,115Q1,0.75,,,24.4184,-1.3872,9.3393,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6592,和潤企業,115Q1,0.76,,,61.8241,19.1654,15.8969,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6598,ABC-KY,115Q1,0.2,,,64.5653,8.2749,9.6626,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6605,帝寶,115Q1,4.41,,,33.5048,18.2984,15.5012,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6606,建德工業,115Q1,0.26,,,40.8299,24.5913,15.2262,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6614,資拓宏宇,115Q1,0.16,,,11.1479,1.1824,1.0364,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6625,必應,115Q1,1.42,,,19.9771,13.1844,10.6178,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6641,基士德-KY,115Q1,0.02,,,30.9145,-6.9533,-0.8527,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6645,金萬林-創,115Q1,-0.76,,,11.6541,-34.2859,-38.604,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6655,科定,115Q1,0.95,,,49.5063,14.1,10.9574,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6657,華安,115Q1,-0.53,,,74.9101,-3652.1927,-3329.1157,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6658,聯策,115Q1,1.63,,,23.9995,11.5935,8.8814,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6666,羅麗芬-KY,115Q1,0.32,,,64.5186,3.7847,4.6662,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
