stock_id,stock_name,year_month,revenue,revenue_yoy,revenue_mom,accumulated_revenue,accumulated_revenue_yoy,revenue_data_month,requested_revenue_month,latest_available_month,revenue_source_status
7823,奧義賽博-KY創,202605,28144.0,3.027418823443277,-3.5040800932592746,148262.0,19.221923800640088,202605,202607,202605,OK_WITH_FALLBACK
7827,漢康-KY創,202605,0.0,,-100.0,9542.0,,202605,202607,202605,OK_WITH_FALLBACK
8011,台通,202605,145992.0,-28.67095967245473,41.391132546923124,687605.0,-15.25372549357937,202605,202607,202605,OK_WITH_FALLBACK
8016,矽創,202605,2147140.0,39.84375254415016,1.8801280749469993,9583428.0,29.45008526061219,202605,202607,202605,OK_WITH_FALLBACK
8021,尖點,202605,620455.0,86.29485062302957,18.18730761025266,2484995.0,61.13939071679614,202605,202607,202605,OK_WITH_FALLBACK
8028,昇陽半導體,202605,478852.0,46.03375977798448,2.9271291436137514,2247479.0,27.32978865040494,202605,202607,202605,OK_WITH_FALLBACK
8033,雷虎,202605,117063.0,-9.556369367698869,6.9771904814124355,601749.0,6.26669939586376,202605,202607,202605,OK_WITH_FALLBACK
8039,台虹,202605,914405.0,0.6099942675502634,-3.3943841425664583,4276415.0,4.419958978365972,202605,202607,202605,OK_WITH_FALLBACK
8045,達運光電,202605,113502.0,9.020180384397422,-51.51455605630193,802411.0,50.13967813218622,202605,202607,202605,OK_WITH_FALLBACK
8046,南電,202605,4440287.0,35.82115712146276,-0.23748235452183702,20068385.0,34.51929645907603,202605,202607,202605,OK_WITH_FALLBACK
8070,長華*,202605,1973145.0,26.3445129018171,-3.7023787620052055,9444548.0,23.22387346200896,202605,202607,202605,OK_WITH_FALLBACK
8072,陞泰,202605,125490.0,31.37287745231465,-0.9636101048843431,610764.0,25.916961651613327,202605,202607,202605,OK_WITH_FALLBACK
8081,致新,202605,748704.0,-3.2844612661956,0.41967608892465547,3605537.0,-2.8802164815604945,202605,202607,202605,OK_WITH_FALLBACK
8101,華冠,202605,28512.0,-14.473407925128235,-6.2382847183399655,141023.0,-4.642026398355513,202605,202607,202605,OK_WITH_FALLBACK
8103,瀚荃,202605,349969.0,22.3620769830531,-5.8929666240010325,1631936.0,22.693652309242232,202605,202607,202605,OK_WITH_FALLBACK
8104,錸寶,202605,275089.0,-33.29655727608231,-2.9439056143780014,1032957.0,-34.01200098890295,202605,202607,202605,OK_WITH_FALLBACK
8105,凌巨,202605,731239.0,-4.189017439498959,6.263423906251362,3546690.0,0.4245267926438763,202605,202607,202605,OK_WITH_FALLBACK
8110,華東,202605,644394.0,19.987263803132656,0.8905505819578962,3253098.0,12.737615177429037,202605,202607,202605,OK_WITH_FALLBACK
8112,至上,202605,53921149.0,253.17875062011288,53.791970844036676,199146786.0,136.89405575937286,202605,202607,202605,OK_WITH_FALLBACK
8114,振樺電,202605,1478529.0,-17.060190625993954,-13.726823108737666,6731069.0,-33.2349672595809,202605,202607,202605,OK_WITH_FALLBACK
8131,福懋科,202605,1052624.0,49.61290001634533,5.4360531795867795,4995593.0,37.08504795074634,202605,202607,202605,OK_WITH_FALLBACK
8150,南茂,202605,2384258.0,17.720730875784,-3.0981658922945368,11780374.0,25.07745690565435,202605,202607,202605,OK_WITH_FALLBACK
8162,微矽電子-創,202605,114530.0,-3.9121424915892713,9.790350566063058,502211.0,-3.5128099213248927,202605,202607,202605,OK_WITH_FALLBACK
8163,達方,202605,2580590.0,16.4104343056194,-0.4248340793332304,11196928.0,11.22917221102506,202605,202607,202605,OK_WITH_FALLBACK
8201,無敵,202605,40322.0,20.5476994827947,1.405829540024646,201086.0,9.112712434614632,202605,202607,202605,OK_WITH_FALLBACK
8210,勤誠,202605,2517084.0,37.30562656079703,21.81647124414168,11690668.0,46.83490884007427,202605,202607,202605,OK_WITH_FALLBACK
8213,志超,202605,1729169.0,13.486808858062814,-4.194475625445322,8380257.0,7.854459632266182,202605,202607,202605,OK_WITH_FALLBACK
8215,明基材,202605,1631448.0,15.962788370228422,-2.6032593576087697,7852769.0,4.009593057946822,202605,202607,202605,OK_WITH_FALLBACK
8222,寶一,202605,79197.0,-19.13474989023556,-20.763381690845424,413575.0,-3.9555697989819047,202605,202607,202605,OK_WITH_FALLBACK
